id_reserva,id_cliente,data_checkin,data_checkout,valor_total
3018,192,2024-06-22,2024-06-25,5436.28
3019,3929,2023-10-24,2024-09-05,4666.71
3020,2184,2024-07-07,2024-08-11,5345.53
3021,684,2023-10-16,2023-10-26,4022.48
3022,4573,2024-02-15,2024-03-05,5398.71
3023,4817,2024-06-24,2024-07-20,3815.13
3024,2666,2024-08-17,2024-09-03,7654.15
3025,2899,2024-05-10,2024-06-15,5855.23
3026,617,2024-04-01,2024-04-24,2754.47
3027,2307,2024-08-07,2024-09-13,9456.82
3028,295,2024-09-24,2024-09-27,4866.79
3029,1074,2024-03-26,2024-06-18,7585.04
3030,816,2023-09-28,2024-02-20,4714.57
3031,1677,2024-03-25,2024-07-12,7094.27
3032,1752,2024-05-03,2024-07-20,6187.94
3033,1896,2023-12-13,2024-10-05,3539.64
3034,4071,2023-12-12,2023-12-26,3319.79
3035,4055,2023-12-06,2024-09-23,9404.89
3036,4857,2024-08-03,2024-10-05,5540.89
3037,1338,2024-05-15,2024-09-12,7976.5
3038,4149,2023-11-29,2024-07-23,8677.58
3039,2273,2024-02-06,2024-02-15,9024.85
3040,733,2024-03-08,2024-04-05,5005.1
3041,4534,2023-12-24,2024-05-21,3898.73
3042,892,2023-10-15,2024-02-05,1148.03
3043,2846,2024-07-22,2024-08-29,3727.12
3044,4673,2023-10-02,2024-08-30,7463.68
3045,1154,2024-08-24,2024-09-16,5883.36
3046,880,2024-02-04,2024-02-19,8382.91
3047,2194,2023-10-03,2024-09-03,6803.57
3048,3995,2024-04-06,2024-06-08,2697.43
3049,1078,2024-02-03,2024-09-18,8867.49
3050,1812,2024-03-31,2024-04-13,3300.4
3051,269,2024-03-19,2024-06-28,605.46
3052,3475,2024-07-17,2024-09-19,8583.26
3053,4575,2024-03-25,2024-09-13,462.19
3054,885,2024-03-24,2024-08-12,4688.92
3055,2870,2024-01-11,2024-02-20,770.76
3056,1936,2024-04-26,2024-09-14,2878.56
3057,780,2024-05-06,2024-10-03,1940.57
3058,3624,2024-06-26,2024-10-04,1440.9
3059,4992,2023-11-11,2024-07-04,2648.66
3060,322,2024-08-23,2024-08-30,194.83
3061,125,2024-06-06,2024-10-05,2419.25
3062,1221,2023-10-26,2024-06-25,2456.15
3063,2535,2024-01-31,2024-02-10,3403.25
3064,4287,2023-12-05,2024-08-30,7829.44
3065,324,2024-03-23,2024-09-29,3294.73
3066,3957,2024-01-17,2024-08-21,7368.5
3067,2711,2023-11-12,2024-09-30,9450.76
3068,3622,2024-05-31,2024-09-29,3506.2
3069,2943,2024-06-24,2024-07-09,5292.9
3070,4062,2024-05-23,2024-10-02,4293.06
3071,3369,2023-11-22,2024-09-24,6763.36
3072,985,2024-06-02,2024-06-09,9695.3
3073,4961,2023-10-10,2024-05-12,9226.21
3074,2268,2024-09-16,2024-10-01,9980.19
3075,2354,2023-12-16,2024-09-24,7035.32
3076,4865,2023-10-11,2024-07-01,8445.55
3077,4591,2023-12-22,2024-08-03,7751.19
3078,1797,2024-02-16,2024-05-27,6051.27
3079,1133,2024-02-17,2024-08-10,9447.23
3080,2321,2023-11-12,2024-01-26,3799.84
3081,2374,2024-05-09,2024-07-20,4449.44
3082,1183,2024-03-09,2024-04-16,4892.84
3083,2605,2024-09-16,2024-10-05,6987.6
3084,4705,2024-03-21,2024-05-25,1238.55
3085,4444,2023-11-26,2023-12-14,6763.5
3086,1142,2024-04-03,2024-05-06,5053.99
3087,2967,2023-12-04,2024-04-16,9597.76
3088,4769,2023-11-19,2024-07-15,3458.57
3089,1305,2024-07-02,2024-10-04,3831.11
3090,2270,2023-12-22,2024-04-13,4150.77
3091,2208,2023-11-19,2023-12-15,8774.63
3092,2198,2023-10-09,2023-12-19,5516.27
3093,4991,2024-07-24,2024-08-17,9790.08
3094,4697,2024-01-27,2024-04-08,7540.51
3095,3400,2023-11-06,2023-11-15,1269.25
3096,2800,2024-05-12,2024-05-31,1500.36
3097,4896,2024-05-20,2024-05-31,9654.01
3098,2437,2024-01-28,2024-06-07,2159.56
3099,587,2024-09-03,2024-09-22,962.71
3100,2504,2024-06-22,2024-09-17,3969.62
3101,1568,2024-04-21,2024-05-26,5315.01
3102,4745,2024-05-11,2024-08-04,7186.09
3103,1801,2024-03-30,2024-05-17,4653.72
3104,470,2024-05-29,2024-09-30,518.61
3105,4300,2024-01-16,2024-09-01,6071.11
3106,4914,2023-12-08,2024-09-05,8466.3
3107,4665,2024-01-17,2024-07-16,6694.98
3108,4459,2024-06-26,2024-08-29,2591.64
3109,4048,2024-08-21,2024-09-28,7354.72
3110,2217,2023-12-14,2024-05-27,3344.49
3111,386,2023-11-06,2024-09-07,8525.53
3112,3980,2024-07-02,2024-08-06,7983.15
3113,832,2024-07-01,2024-09-22,5682.63
3114,2424,2024-03-27,2024-04-06,9497.46
3115,4867,2024-04-27,2024-10-04,5758.84
3116,4952,2024-09-14,2024-10-03,1274.6
3117,1385,2024-05-06,2024-05-07,9572.44
3118,1922,2024-08-31,2024-10-06,8594.46
3119,4552,2024-05-19,2024-08-23,6289.82
3120,2623,2024-02-13,2024-04-16,3074.08
3121,4443,2024-02-23,2024-04-02,332.68
3122,2687,2024-04-03,2024-09-07,3991.64
3123,352,2023-10-05,2024-03-30,6421.61
3124,237,2023-10-02,2023-12-01,8463.34
3125,2049,2023-12-01,2024-06-01,9239.14
3126,4499,2023-10-01,2023-10-04,3243.94
3127,3402,2023-11-25,2024-03-21,7289.33
3128,1590,2024-06-04,2024-08-06,3063.16
3129,123,2024-04-05,2024-08-03,1522.9
3130,4663,2024-07-14,2024-08-06,2700.76
3131,3422,2023-12-24,2024-04-03,179.1
3132,2381,2024-08-29,2024-09-02,9185.41
3133,1604,2024-04-24,2024-07-31,6605.63
3134,1211,2024-03-06,2024-05-27,208.71
3135,3682,2024-03-11,2024-04-17,6213.29
3136,3125,2024-06-02,2024-08-26,2396.75
3137,2179,2023-12-15,2024-09-01,9527.09
3138,4158,2024-09-13,2024-09-19,8792.77
3139,1656,2023-10-30,2024-04-15,3351.19
3140,1592,2024-06-02,2024-09-27,863.98
3141,2699,2023-10-29,2024-09-09,9518.23
3142,2291,2024-01-23,2024-07-08,8919.43
3143,342,2023-10-14,2023-10-31,6408.94
3144,2922,2024-07-06,2024-08-13,6804.2
3145,2425,2024-07-07,2024-09-06,1236.79
3146,4988,2024-05-19,2024-08-19,3863.33
3147,1498,2024-06-13,2024-06-14,5174.87
3148,4183,2024-03-03,2024-08-28,8276.8
3149,3228,2024-01-13,2024-05-20,2513.86
3150,1862,2024-05-24,2024-06-07,9297.33
3151,2344,2024-08-18,2024-09-08,271.48
3152,500,2023-10-24,2024-08-22,2638.78
3153,3608,2024-04-07,2024-07-17,9214.39
3154,2540,2024-09-14,2024-10-03,5077.15
3155,2989,2024-01-19,2024-02-03,1377.97
3156,1286,2024-05-16,2024-09-26,9322.37
3157,4229,2024-03-12,2024-04-15,514.76
3158,1092,2024-01-20,2024-04-24,8094.49
3159,35,2024-08-17,2024-09-14,7094.43
3160,3181,2024-04-30,2024-09-25,7651.0
3161,477,2023-12-22,2024-02-02,7075.99
3162,2211,2023-11-26,2023-12-04,9707.07
3163,1791,2023-12-03,2023-12-13,9400.57
3164,4176,2024-05-19,2024-08-07,6558.72
3165,2962,2024-07-17,2024-08-29,2279.07
3166,1698,2024-08-31,2024-09-18,6903.47
3167,4266,2024-07-05,2024-08-19,1252.23
3168,4203,2024-08-20,2024-09-19,3399.28
3169,1064,2024-04-29,2024-09-15,5068.15
3170,3426,2024-06-22,2024-07-17,7386.65
3171,3069,2023-10-27,2024-02-08,393.57
3172,1721,2024-06-15,2024-07-16,5295.0
3173,7,2023-10-26,2024-07-27,9660.91
3174,3739,2024-07-10,2024-07-11,6338.59
3175,727,2024-01-13,2024-03-26,9262.1
3176,755,2024-01-25,2024-08-27,622.73
3177,4761,2024-09-25,2024-09-30,1963.34
3178,4965,2023-12-02,2024-01-23,4457.76
3179,1071,2024-07-26,2024-09-05,3371.95
3180,746,2024-06-18,2024-09-29,8037.33
3181,979,2024-02-23,2024-05-24,1734.82
3182,3084,2024-04-28,2024-05-02,8617.09
3183,2142,2024-02-19,2024-09-19,5485.29
3184,4150,2023-11-28,2024-05-12,3959.28
3185,276,2023-11-02,2023-11-24,3182.87
3186,4442,2024-03-27,2024-07-20,3856.48
3187,342,2024-03-10,2024-03-20,1732.63
3188,89,2023-11-15,2024-09-24,8599.12
3189,164,2024-02-10,2024-10-04,7932.11
3190,702,2024-01-13,2024-06-14,1328.7
3191,3488,2024-03-22,2024-09-11,9035.72
3192,2298,2023-10-01,2024-06-26,5163.32
3193,1734,2024-07-27,2024-08-16,7633.72
3194,3248,2024-01-01,2024-03-30,3919.32
3195,2257,2024-03-18,2024-06-01,6849.7
3196,2945,2024-04-28,2024-09-16,428.67
3197,155,2024-07-26,2024-09-25,5096.51
3198,1699,2023-12-14,2024-08-22,7242.1
3199,3270,2024-05-13,2024-08-10,7129.16
3200,3656,2024-06-20,2024-08-17,4717.22
3201,2096,2024-01-06,2024-02-04,8593.64
3202,4687,2024-09-09,2024-09-19,3735.34
3203,3782,2023-11-04,2024-08-05,260.35
3204,163,2024-04-19,2024-04-23,9988.92
3205,4816,2024-05-30,2024-09-25,979.14
3206,3656,2024-08-25,2024-09-01,7377.63
3207,1496,2024-03-11,2024-08-04,188.93
3208,3598,2024-08-14,2024-09-28,7215.13
3209,921,2024-04-18,2024-08-08,3988.92
3210,4121,2024-08-15,2024-10-06,6352.21
3211,2469,2024-02-13,2024-04-25,3461.4
3212,2241,2024-01-24,2024-09-26,5812.9
3213,1300,2023-12-17,2024-07-15,2620.74
3214,895,2023-12-16,2024-02-17,4622.69
3215,4400,2023-10-10,2024-04-21,2032.88
3216,2589,2023-11-26,2024-07-01,4518.65
3217,1749,2023-10-10,2024-04-05,6120.74
3218,1405,2024-04-09,2024-05-13,1609.93
3219,3648,2024-08-08,2024-09-05,5921.11
3220,330,2024-08-27,2024-09-26,217.75
3221,1119,2024-07-11,2024-08-16,6555.77
3222,3210,2024-03-29,2024-04-21,2185.1
3223,4191,2024-01-29,2024-04-21,2566.63
3224,438,2024-05-09,2024-05-24,8722.45
3225,2813,2024-05-03,2024-06-07,4222.36
3226,2319,2024-07-09,2024-08-13,7465.28
3227,2889,2023-11-02,2024-09-14,743.51
3228,1863,2024-04-24,2024-08-29,6423.27
3229,1401,2024-09-20,2024-09-22,9049.95
3230,2350,2024-03-14,2024-08-05,2688.47
3231,4337,2023-10-11,2024-02-24,1994.25
3232,3947,2024-08-27,2024-09-03,4140.23
3233,2279,2024-04-25,2024-05-26,7374.28
3234,3086,2024-02-16,2024-09-02,9544.88
3235,953,2023-12-26,2024-09-08,5670.0
3236,1414,2024-02-27,2024-03-07,8109.97
3237,2030,2024-03-12,2024-06-09,2278.6
3238,1343,2023-10-03,2024-05-21,3999.3
3239,4641,2024-02-09,2024-06-02,9841.89
3240,4683,2024-06-09,2024-08-21,2779.01
3241,1813,2023-10-25,2023-12-15,6850.06
3242,1665,2024-03-30,2024-10-03,163.42
3243,4358,2024-05-25,2024-10-04,7011.07
3244,991,2024-06-19,2024-09-07,2240.23
3245,3077,2023-11-14,2024-09-02,9572.68
3246,1133,2024-07-14,2024-08-24,8896.19
3247,3526,2024-01-24,2024-03-18,7413.43
3248,2028,2023-10-20,2024-06-29,9266.59
3249,2042,2024-06-27,2024-09-04,2150.94
3250,3915,2024-03-17,2024-07-17,2831.85
3251,3015,2024-03-12,2024-08-12,3417.09
3252,4413,2024-05-16,2024-07-08,4510.79
3253,3827,2024-09-26,2024-09-27,3904.06
3254,1481,2024-09-11,2024-10-03,4246.01
3255,2077,2024-01-08,2024-03-20,7700.03
3256,1071,2023-09-30,2024-01-18,7075.72
3257,2841,2024-09-23,2024-09-26,6633.11
3258,70,2024-02-03,2024-05-09,431.63
3259,57,2024-05-27,2024-09-26,7925.94
3260,594,2024-09-25,2024-09-27,7137.28
3261,565,2024-01-30,2024-10-01,1942.86
3262,2160,2024-01-02,2024-07-29,5263.36
3263,492,2024-02-25,2024-04-03,2582.71
3264,4394,2024-01-14,2024-06-10,2082.46
3265,2529,2024-07-13,2024-08-28,9534.24
3266,315,2024-08-02,2024-09-10,5410.75
3267,2054,2024-05-21,2024-07-29,2571.65
3268,1157,2024-08-05,2024-09-22,2219.25
3269,4335,2024-02-17,2024-06-25,9007.8
3270,1854,2023-12-12,2024-05-22,1099.2
3271,1093,2024-03-16,2024-06-09,1079.5
3272,2006,2024-02-08,2024-05-01,8866.42
3273,1449,2023-12-13,2024-06-29,6366.0
3274,2993,2024-01-07,2024-01-13,2729.58
3275,4455,2023-11-04,2024-03-09,3852.85
3276,941,2024-01-27,2024-05-05,7909.88
3277,4477,2024-04-29,2024-05-24,459.68
3278,1961,2024-09-15,2024-09-19,8845.96
3279,4435,2024-03-25,2024-08-18,6076.96
3280,3439,2024-06-15,2024-07-13,1573.01
3281,1049,2024-07-08,2024-08-19,1561.58
3282,2012,2024-03-08,2024-05-14,6059.31
3283,12,2024-01-05,2024-04-12,2736.19
3284,4862,2023-11-26,2023-11-28,1405.68
3285,3434,2024-09-26,2024-10-03,9992.11
3286,4354,2024-02-25,2024-08-04,1264.96
3287,4280,2024-04-23,2024-07-31,3342.85
3288,1239,2024-02-26,2024-08-02,7691.66
3289,1267,2023-12-07,2023-12-12,1759.13
3290,1699,2024-06-10,2024-07-25,4841.14
3291,179,2023-10-20,2024-10-01,6163.3
3292,4943,2024-01-07,2024-08-02,5242.13
3293,1660,2024-06-05,2024-07-11,8877.47
3294,4666,2024-01-09,2024-05-12,8386.06
3295,243,2024-07-31,2024-08-03,5948.69
3296,3584,2023-11-18,2024-05-17,3441.44
3297,4036,2024-02-23,2024-07-30,5879.01
3298,465,2024-01-30,2024-02-25,194.14
3299,3049,2023-12-20,2024-06-17,2998.89
3300,61,2024-06-08,2024-09-11,9252.58
3301,2702,2023-11-20,2024-06-16,1846.22
3302,3985,2024-03-12,2024-05-11,9578.88
3303,3501,2023-12-15,2024-03-20,6951.03
3304,2179,2024-02-24,2024-09-29,9703.04
3305,1568,2024-03-24,2024-07-26,5677.75
3306,271,2024-02-24,2024-08-07,3719.66
3307,1358,2024-09-16,2024-09-18,6779.85
3308,4533,2024-01-13,2024-06-10,9893.4
3309,2183,2023-09-30,2024-05-26,9821.24
3310,3569,2024-08-02,2024-09-26,7550.83
3311,2769,2024-09-08,2024-09-18,6824.61
3312,2431,2024-02-01,2024-03-20,3294.43
3313,1279,2024-02-13,2024-04-06,9923.74
3314,4816,2024-08-11,2024-10-06,7308.41
3315,4099,2024-01-22,2024-07-31,1316.38
3316,2859,2024-05-21,2024-06-12,3774.24
3317,2255,2024-01-20,2024-01-20,1347.78
3318,1364,2024-06-03,2024-07-25,8135.5
3319,2542,2024-09-21,2024-09-27,5786.68
3320,1404,2024-01-08,2024-05-08,2990.61
3321,2430,2024-08-21,2024-10-03,2458.46
3322,4327,2024-02-21,2024-04-12,397.07
3323,4061,2024-03-30,2024-07-01,9450.73
3324,2726,2024-02-26,2024-07-16,9688.67
3325,2109,2024-08-08,2024-10-03,1366.31
3326,271,2024-01-22,2024-08-17,9174.68
3327,989,2024-03-20,2024-07-02,3494.36
3328,951,2024-08-01,2024-09-12,1350.24
3329,1202,2023-12-17,2024-03-15,8716.28
3330,810,2024-04-13,2024-09-08,5169.84
3331,3323,2023-10-03,2024-07-31,6270.17
3332,1218,2024-06-20,2024-07-18,3788.85
3333,3312,2024-08-10,2024-08-24,695.03
3334,4584,2024-02-05,2024-07-04,2808.17
3335,2821,2023-10-09,2024-05-30,2883.83
3336,1435,2024-08-08,2024-09-24,2794.33
3337,3240,2023-11-24,2024-06-30,6567.82
3338,3285,2024-06-04,2024-07-17,6569.19
3339,1230,2024-02-12,2024-02-20,5356.01
3340,3477,2024-02-08,2024-04-05,4897.17
3341,3580,2024-08-26,2024-09-21,6765.42
3342,1741,2023-11-30,2024-04-27,7734.84
3343,3098,2024-08-10,2024-09-13,2184.34
3344,1839,2024-01-25,2024-07-15,1349.31
3345,135,2024-06-28,2024-07-23,4841.38
3346,4885,2024-07-04,2024-07-28,557.16
3347,512,2024-05-12,2024-08-31,7254.63
3348,2207,2023-11-06,2024-02-07,426.86
3349,3804,2023-11-22,2024-01-12,5126.14
3350,2268,2024-07-26,2024-09-18,8875.52
3351,1207,2024-06-25,2024-06-25,4764.72
3352,3074,2024-08-23,2024-09-24,8567.67
3353,1169,2024-03-12,2024-08-07,9992.85
3354,686,2024-09-16,2024-09-26,9292.11
3355,1652,2024-05-25,2024-06-22,8393.15
3356,168,2024-09-03,2024-09-24,5489.07
3357,883,2023-12-09,2024-08-15,5199.04
3358,1241,2023-10-14,2024-09-11,706.41
3359,3059,2024-04-02,2024-09-09,2137.86
3360,409,2024-02-09,2024-06-04,7298.59
3361,2216,2024-09-26,2024-10-06,2393.97
3362,4279,2024-07-15,2024-09-25,7138.12
3363,2866,2024-06-13,2024-07-29,7568.42
3364,896,2024-02-17,2024-03-20,571.03
3365,1508,2024-08-02,2024-08-22,5541.82
3366,2604,2023-10-11,2024-02-01,439.45
3367,2216,2023-10-26,2023-10-27,332.04
3368,2200,2024-03-25,2024-08-07,7644.18
3369,3639,2024-09-24,2024-10-04,327.63
3370,1846,2024-06-04,2024-07-01,3707.61
3371,1833,2024-07-04,2024-07-04,1372.91
3372,2856,2024-02-04,2024-06-19,6421.58
3373,4160,2024-06-01,2024-09-15,2783.42
3374,966,2024-06-14,2024-10-03,7782.35
3375,1052,2023-11-02,2024-02-27,654.2
3376,1652,2024-04-28,2024-07-21,8974.97
3377,4990,2023-11-17,2024-03-31,694.53
3378,1394,2024-06-01,2024-06-04,565.55
3379,4235,2024-05-01,2024-06-26,3043.01
3380,4214,2024-08-15,2024-10-01,7082.6
3381,1280,2023-12-29,2024-04-28,1755.53
3382,1856,2023-12-02,2024-04-15,3887.43
3383,1015,2024-04-03,2024-07-29,969.26
3384,3409,2024-03-04,2024-05-26,1848.38
3385,183,2024-09-16,2024-09-16,3741.03
3386,3040,2024-03-25,2024-09-26,8611.23
3387,3482,2024-08-06,2024-08-16,1526.83
3388,2468,2023-12-11,2024-03-31,504.51
3389,363,2024-02-16,2024-09-07,2445.92
3390,1808,2024-03-10,2024-09-03,3491.56
3391,4677,2023-11-01,2024-08-06,1218.33
3392,2621,2023-11-15,2024-02-22,5686.36
3393,4407,2023-11-08,2024-01-22,5935.98
3394,2308,2024-09-17,2024-09-24,2671.77
3395,862,2023-12-30,2024-09-16,8371.46
3396,3894,2024-09-26,2024-10-05,8110.5
3397,2374,2024-01-16,2024-01-25,8104.19
3398,1546,2023-11-02,2024-05-20,1588.67
3399,2136,2023-12-15,2024-09-23,7199.73
3400,3403,2023-12-13,2024-07-12,1646.49
3401,1275,2024-02-08,2024-03-31,3389.18
3402,3027,2024-02-18,2024-06-27,5300.29
3403,1526,2024-04-02,2024-05-04,5972.05
3404,2868,2024-03-31,2024-09-13,244.69
3405,1277,2024-05-15,2024-06-13,8595.93
3406,2549,2024-02-29,2024-04-01,7524.38
3407,1359,2024-08-19,2024-10-01,6154.2
3408,1336,2024-09-07,2024-09-24,4941.0
3409,4974,2023-10-21,2024-02-15,7404.79
3410,4079,2023-12-31,2024-08-22,2260.03
3411,3549,2023-12-02,2024-10-02,8235.31
3412,2232,2023-11-29,2024-08-09,9081.42
3413,2328,2024-08-11,2024-09-04,4072.06
3414,4013,2024-02-19,2024-04-23,9613.72
3415,818,2024-06-19,2024-08-14,9247.28
3416,3547,2024-01-29,2024-04-15,508.61
3417,359,2024-06-12,2024-07-30,7864.03
3418,1592,2024-06-13,2024-08-29,4985.78
3419,3098,2024-07-26,2024-09-06,5467.42
3420,4972,2024-07-09,2024-09-01,6356.25
3421,3345,2023-10-27,2024-05-09,2162.08
3422,1399,2024-04-07,2024-04-07,6916.37
3423,721,2024-02-16,2024-07-30,5404.88
3424,455,2024-08-25,2024-08-26,1458.25
3425,3527,2024-09-09,2024-09-27,8322.75
3426,2602,2024-04-16,2024-06-05,589.52
3427,4092,2023-12-18,2024-02-07,1422.86
3428,3167,2024-09-03,2024-10-04,6691.64
3429,1700,2024-01-29,2024-08-02,2678.53
3430,57,2024-04-12,2024-09-18,9174.24
3431,31,2024-01-08,2024-03-09,6249.5
3432,2496,2024-01-30,2024-04-11,9081.59
3433,2799,2023-10-19,2024-08-21,7157.62
3434,4418,2024-02-01,2024-09-09,6281.47
3435,2444,2024-09-17,2024-09-25,7814.58
3436,445,2024-02-20,2024-06-28,6789.32
3437,32,2023-12-27,2024-02-01,9157.01
3438,549,2024-01-06,2024-06-03,3305.54
3439,27,2023-10-08,2024-05-11,3345.65
3440,3808,2024-05-23,2024-05-25,8632.29
3441,2548,2023-10-12,2023-12-11,4962.41
3442,114,2024-04-16,2024-07-21,492.81
3443,2099,2024-02-10,2024-09-17,7601.42
3444,4916,2024-05-28,2024-08-30,3001.77
3445,1083,2024-03-18,2024-05-01,7037.78
3446,649,2023-11-29,2024-09-20,7690.19
3447,2118,2024-02-03,2024-04-10,9604.48
3448,67,2024-03-23,2024-09-28,7350.87
3449,3889,2024-04-24,2024-08-09,4493.93
3450,1747,2023-12-06,2024-09-03,8987.31
3451,4523,2023-10-31,2024-03-07,6804.22
3452,2292,2024-01-23,2024-07-05,9860.95
3453,2010,2024-05-27,2024-08-16,5100.55
3454,3575,2024-03-05,2024-07-16,602.67
3455,1580,2024-04-28,2024-07-07,2400.74
3456,571,2023-10-11,2023-11-11,683.2
3457,1725,2023-12-04,2024-01-22,9460.05
3458,997,2024-07-20,2024-08-28,4168.19
3459,1918,2023-10-24,2023-12-14,8397.77
3460,4924,2024-07-29,2024-08-19,5969.57
3461,3482,2024-06-25,2024-07-24,4051.6
3462,2854,2024-04-24,2024-08-20,2088.97
3463,4401,2024-04-09,2024-05-03,8548.13
3464,2429,2024-05-03,2024-08-04,111.15
3465,4636,2023-09-27,2024-08-25,6790.81
3466,1326,2023-10-19,2023-12-22,3595.6
3467,407,2023-11-16,2024-01-13,5213.44
3468,1613,2023-11-26,2024-02-29,8608.78
3469,2832,2024-06-07,2024-08-24,6271.65
3470,560,2024-01-23,2024-09-18,854.83
3471,1991,2024-07-31,2024-09-02,9207.61
3472,2054,2024-05-23,2024-10-02,9724.52
3473,782,2024-05-14,2024-08-22,8890.53
3474,3697,2024-07-07,2024-08-24,4921.57
3475,1233,2024-08-31,2024-09-29,3517.28
3476,4328,2023-10-21,2024-06-25,4727.25
3477,4358,2024-08-06,2024-08-22,6166.12
3478,2995,2023-10-01,2024-05-17,527.34
3479,1688,2024-07-21,2024-09-29,814.35
3480,3391,2023-12-11,2024-01-15,5326.43
3481,4883,2023-12-06,2024-02-18,6075.44
3482,4598,2024-06-23,2024-09-20,3737.86
3483,2760,2024-01-25,2024-08-31,6284.78
3484,1401,2024-05-01,2024-07-28,983.11
3485,2648,2024-04-03,2024-04-15,1604.39
3486,154,2024-02-14,2024-08-09,6761.56
3487,2269,2024-02-20,2024-09-20,7789.55
3488,2042,2024-07-02,2024-09-27,4555.89
3489,4428,2024-07-12,2024-07-24,9877.1
3490,2006,2024-07-07,2024-07-12,7946.16
3491,4537,2024-08-20,2024-09-28,8373.79
3492,2501,2024-01-22,2024-04-07,5933.17
3493,1286,2024-04-04,2024-07-29,9569.92
3494,3529,2023-12-05,2024-02-12,6896.65
3495,4461,2023-10-02,2023-11-22,9269.13
3496,2752,2024-04-08,2024-04-18,7515.62
3497,4015,2024-02-17,2024-07-20,7700.29
3498,1811,2024-08-17,2024-09-02,155.34
3499,4266,2024-02-07,2024-02-23,3845.69
3500,3907,2024-05-22,2024-07-19,9106.48
3501,2397,2024-07-22,2024-07-22,8072.83
3502,1243,2024-02-19,2024-02-22,3770.15
3503,812,2024-03-08,2024-08-22,1264.23
3504,4028,2024-01-07,2024-07-14,3336.35
3505,791,2024-08-18,2024-09-10,1729.43
3506,882,2024-06-14,2024-08-01,7346.96
3507,3332,2024-06-13,2024-09-13,392.83
3508,4403,2024-08-08,2024-08-15,8318.44
3509,4184,2024-04-23,2024-07-12,214.16
3510,2716,2024-06-10,2024-09-21,5119.49
3511,1462,2024-08-02,2024-08-10,8347.73
3512,294,2023-12-12,2023-12-24,3245.98
3513,2614,2023-10-09,2023-11-18,1122.01
3514,2005,2024-07-30,2024-08-31,7044.37
3515,4353,2024-01-14,2024-09-05,2646.31
3516,1848,2024-04-09,2024-08-23,756.27
3517,541,2024-09-05,2024-09-12,2782.72
3518,1853,2024-06-18,2024-09-07,9108.99
3519,2880,2024-09-15,2024-09-15,4237.01
3520,4690,2023-12-21,2024-01-18,5225.03
3521,3632,2024-01-29,2024-03-07,5623.79
3522,3599,2024-06-21,2024-09-21,4826.33
3523,2175,2024-03-25,2024-03-27,3124.15
3524,4510,2023-11-03,2024-07-16,4975.64
3525,4053,2024-01-13,2024-09-02,6568.71
3526,1091,2023-10-29,2024-01-22,3921.11
3527,3612,2024-07-02,2024-08-04,9448.32
3528,1836,2024-05-23,2024-08-20,9790.74
3529,1227,2023-11-14,2024-08-10,1754.23
3530,4485,2024-07-04,2024-08-02,7963.74
3531,3969,2023-10-03,2023-12-11,9428.44
3532,42,2024-02-01,2024-08-28,1549.59
3533,1664,2023-10-24,2024-07-25,4000.6
3534,244,2023-10-03,2024-05-12,9731.38
3535,4180,2024-01-08,2024-07-22,1947.89
3536,3455,2024-05-11,2024-06-07,9841.76
3537,3723,2023-11-29,2023-12-19,4818.5
3538,1170,2024-06-05,2024-06-30,8390.59
3539,2441,2024-08-22,2024-08-25,6536.73
3540,4857,2024-02-02,2024-06-22,7339.29
3541,4748,2024-04-13,2024-06-13,1589.41
3542,3814,2023-11-19,2023-12-28,4632.38
3543,897,2024-02-20,2024-08-28,9136.39
3544,2212,2023-12-20,2024-08-01,7219.79
3545,4448,2024-05-18,2024-06-01,1330.96
3546,3592,2023-10-12,2023-12-14,8185.77
3547,4478,2024-03-18,2024-07-02,8081.73
3548,2978,2023-12-06,2024-04-22,5810.34
3549,3444,2024-06-21,2024-06-29,7227.43
3550,2018,2024-08-13,2024-08-20,2997.91
3551,856,2024-05-24,2024-07-12,2041.78
3552,2870,2024-02-18,2024-09-21,7307.17
3553,1862,2024-08-06,2024-08-19,826.22
3554,4221,2024-04-24,2024-05-04,6429.12
3555,869,2024-06-22,2024-07-24,1103.67
3556,4073,2023-11-24,2024-06-04,8529.31
3557,1148,2023-11-05,2024-03-07,3920.38
3558,3096,2023-11-12,2024-08-02,7184.4
3559,1093,2024-03-09,2024-04-23,8247.75
3560,4641,2023-12-19,2024-01-04,4862.81
3561,4689,2024-08-20,2024-10-03,1154.19
3562,3172,2024-05-27,2024-10-05,1641.79
3563,3056,2024-09-22,2024-09-30,7317.08
3564,1936,2024-01-28,2024-06-25,5363.0
3565,1159,2024-01-29,2024-09-26,8071.5
3566,1754,2024-04-27,2024-08-01,450.48
3567,2133,2024-06-26,2024-08-13,4018.13
3568,2958,2024-06-15,2024-09-22,9569.17
3569,666,2024-07-30,2024-10-04,574.02
3570,2705,2024-01-09,2024-01-28,159.44
3571,207,2024-07-17,2024-08-29,4477.9
3572,1794,2024-07-04,2024-07-05,6221.14
3573,4913,2023-11-27,2024-04-27,2699.83
3574,2148,2024-05-13,2024-07-13,4628.6
3575,3539,2023-10-12,2024-03-03,5517.24
3576,55,2024-01-12,2024-03-28,7752.9
3577,928,2023-09-27,2024-09-11,9230.02
3578,619,2024-04-15,2024-09-17,9417.85
3579,4585,2023-11-04,2024-01-01,5272.74
3580,2507,2024-05-10,2024-09-21,3096.34
3581,1001,2024-05-24,2024-07-19,2608.19
3582,4065,2024-05-08,2024-07-11,9446.36
